mineke_lemma_id	mineke_lemma	mineke_entry_number	mineke_image_filenames	mineke_max_page_number	meineke_source_text_version_id	meineke_source_variant	meineke_notes	meineke_text_hash	match_billerbeck_lemma_id	match_billerbeck_lemma	match_billerbeck_entry_number	match_billerbeck_id	match_similarity	match2_billerbeck_lemma_id	match2_billerbeck_lemma	match2_similarity	similarity_delta	normalized_mineke	normalized_match
136224	Βρονυτία	2	meineke_page_212.jpg	212	9388	ocr	OCR from image meineke_page_212.jpg (id=1384)	39175d6199746552a4211662e1e00d132c86783cd763f52934a8ffcad4e2795b	115340	Βρουττία	176	Β176	0.750000	14837	Διονυσία	0.625000	0.125000	βρονυτια	βρουττια
136225	Βρυνάτιον	3	meineke_page_212.jpg	212	9389	ocr	OCR from image meineke_page_212.jpg (id=1384)	a375e57a10c8403f5d0e3d8585fd38364acecade9ae72fc23b76bddb339dab8e	115341	Βρυάνιον	177	Β177	0.777778	115347	Βρυσάκιον	0.777778	0.000000	βρυνατιον	βρυανιον
136234	Βυζακίς	5	meineke_page_214.jpg	214	9398	ocr	OCR from image meineke_page_214.jpg (id=1386)	b414a95936eef6e3bc839806f55c251081309e7226e5cf1d581373dd8c6cdfec	115354	Βύζαντες	189	Β189	0.625000	7210	Κύζικος	0.571429	0.053571	βυζακισ	βυζαντεσ
136255	Γαλάθρα	2	meineke_page_221.jpg	221	9419	ocr	OCR from image meineke_page_221.jpg (id=1393)	f84b916bdaf05dd5b36f417f0a94126dac71e3ee5e7ed32aaae0a1c094cbfcba	121784	Γαλάδραι	20	Γ20	0.750000	121773	Γάδαρα	0.714286	0.035714	γαλαθρα	γαλαδραι
136259	Γαλεῶν	1	meineke_page_222.jpg	222	9423	ocr	OCR from image meineke_page_222.jpg (id=1394)	6bcd31ad8c5dc2b8b4b50d9850fc8f7d0760c4964f2734c7e4019dd23063d045	17036	Ἐλεών	54	Ε54	0.666667	121787	Γαλεῶται	0.625000	0.041667	γαλεων	ελεων
136261	Γαλαλαῖος	3	meineke_page_222.jpg	222	9425	ocr	OCR from image meineke_page_222.jpg (id=1394)	fb08f7113a160e413a8966fe266bd5526d0aadfa363164acf034562b827c4d7f	121791	Γαλιλαῖοι	27		0.777778	8977	Μαλάνιος	0.666667	0.111111	γαλαλαιοσ	γαλιλαιοι
136262	Γαλληίων	4	meineke_page_222.jpg	222	9426	ocr	OCR from image meineke_page_222.jpg (id=1394)	45a191861d570da3c393f4959aa22b02ffbbc8b532f404d43b116383d9368eb3	121790	Γαλλήσιον	26	Γ26	0.777778	80223	Ἀλβίων	0.625000	0.152778	γαλληιων	γαλλησιον
136271	Γάργη – Γαργητίς – Γαστρωνία	2	meineke_page_224.jpg	224	9435	ocr	OCR from image meineke_page_224.jpg (id=1396)	f9e94073bddf85b8c252e4c09a2f2501f5f9cb55d1238eae042c4125b807fb29	121802	Γαστρωνία	38	Γ38	0.409091	125129	Γρηστωνία	0.409091	0.000000	γαργηγαργητισγαστρωνια	γαστρωνια
136282	Γενέα, κώμη Κορινθοῦ	2	meineke_page_227.jpg	227	9446	ocr	OCR from image meineke_page_227.jpg (id=1399)	d6cbd9ef55d21e9bbcc0d8302bbebbf15b55a7b1a3982816d708c890f347129a	80197	Ἀκροκόρινθος	171	Α171	0.529412	3269	Κόρινθος	0.411765	0.117647	γενεακωμηκορινθου	ακροκορινθοσ
136283	Γένεσις, πόλις Λακωνικῆς	3	meineke_page_227.jpg	227	9447	ocr	OCR from image meineke_page_227.jpg (id=1399)	51dcc65e12c416cdc15bdd892d2164812bf46766b5618b5322831f85b193e910	48664	Τετράπολις τῆς Ἀττικῆς	100	Τ100	0.428571	20803	Θεσσαλονίκη	0.380952	0.047619	γενεσισπολισλακωνικησ	τετραπολιστησαττικησ
136284	Γενήτης, λίμην καὶ ποταμός	4	meineke_page_227.jpg	227	9448	ocr	OCR from image meineke_page_227.jpg (id=1399)	8122f08c4f9e46de5d2b057ed3f062ca45b904df6e02d71395c18d9a08dc0b91	9634	Μέση τῶν ποταμῶν	154	Μ154	0.409091	9605	Μελήτειος κόλπος	0.363636	0.045455	γενητησλιμηνκαιποταμοσ	μεσητωνποταμων
136285	Γένουα, πόλις τῶν Λιγύων Ἰταλίας	5	meineke_page_227.jpg	227	9449	ocr	OCR from image meineke_page_227.jpg (id=1399)	b75d4ea3f2be7412916fc46ebe8e329dc3daf0c024e084cbe2d2eb7633099b49	48664	Τετράπολις τῆς Ἀττικῆς	100	Τ100	0.370370	96932	Ἀπολλωνιεῖς	0.370370	0.000000	γενουαπολιστωνλιγυωνιταλιασ	τετραπολιστησαττικησ
136294	Γεργῖνοι		meineke_page_229.jpg	229	9458	ocr	OCR from image meineke_page_229.jpg (id=1401)	5021c133bdf5949dfcaba278fee49b9fc19428c18ba8b2a90e2895e087837ce5	17104	Ἐρυθῖνοι	128	Ε128	0.625000	18181	Ἔλινοι	0.625000	0.000000	γεργινοι	ερυθινοι
136305	Γίγεσσα		meineke_page_232.jpg	232	9469	ocr	OCR from image meineke_page_232.jpg (id=1404)	fea9317164a21d612549b0d3c4b3188baf05160a7d43d78afa53ef176eccc232	28372	Ποιήεσσα	190	Π190	0.625000	37852	Σινόεσσα	0.625000	0.000000	γιγεσσα	ποιηεσσα
136319	Γλάσας		meineke_page_234.jpg	234	9483	ocr	OCR from image meineke_page_234.jpg (id=1406)	307e71e5071a5bd3f6b6b37764312628fb16330211218b9d364455ae9d6683a3	125104	Γλίσσας	86		0.714286	125099	Γλάνις	0.666667	0.047619	γλασασ	γλισσασ
136324	Γόμορροι		meineke_page_235.jpg	235	9488	ocr	OCR from image meineke_page_235.jpg (id=1407)	905412348dd9c749b44cea39aba160fa10889771b0cac0c265ca8e791f541c2e	125109	Γόμφοι	91	Γ91	0.625000	125108	Γομολῖται	0.555556	0.069444	γομορροι	γομφοι
136330	Γοργιττηπεία		meineke_page_236.jpg	236	9494	ocr	OCR from image meineke_page_236.jpg (id=1408)	5e0b377c592bfbde77e1f5a6532ee6923d3cfcc605b5fafea7bd687b3e6f6fcd	125115	Γοργιππία	97		0.666667	28382	Πολιτεία	0.500000	0.166667	γοργιττηπεια	γοργιππια
136343	Γερσῖνος	3	meineke_page_238.jpg	238	9507	ocr	OCR from image meineke_page_238.jpg (id=1410)	8562a88fa7896a7be39597975494a48fe3296ea55f54a6fcb057dc914c6347e4	11047	Μύρσινος	257	Μ257	0.750000	121817	Γεντῖνος	0.750000	0.000000	γερσινοσ	μυρσινοσ
136344	Γερσταωνία	4	meineke_page_238.jpg	238	9508	ocr	OCR from image meineke_page_238.jpg (id=1410)	9cdf6b239266b7d41e8149322f085862e5c967440d8c27ab4f34495d2effb4e5	121802	Γαστρωνία	38	Γ38	0.700000	125129	Γρηστωνία	0.700000	0.000000	γερσταωνια	γαστρωνια
136346	Γεύνεια	6	meineke_page_238.jpg	238	9510	ocr	OCR from image meineke_page_238.jpg (id=1410)	2444e07a16afe08ee938735a6e8f6a065e908afcc3b47ca13b3e32e7959dbbd2	121819	Γεράνεια	55	Γ55	0.750000	18273	Εὔγεια	0.714286	0.035714	γευνεια	γερανεια
136347	Γέυσαρος	7	meineke_page_238.jpg	238	9511	ocr	OCR from image meineke_page_238.jpg (id=1410)	921f5d2cc95e6754f8d7e8341be48c197ac3187910e9dde7734ae888039d92c0	125132	Γύαρος	114	Γ114	0.750000	121830	Γέρρος	0.625000	0.125000	γευσαροσ	γυαροσ
136348	Γύγαπες	1	meineke_page_239.jpg	239	9512	ocr	OCR from image meineke_page_239.jpg (id=1411)	59f26e40ddff8c98e3cd8b4106e9a0c90eb5bb7cea2353d73f68442e5bef9fbf	125133	Γύζαντες	115	Γ115	0.625000	10337	Μύλακες	0.571429	0.053571	γυγαπεσ	γυζαντεσ
136354	Γυπήης	3	meineke_page_240.jpg	240	9518	ocr	OCR from image meineke_page_240.jpg (id=1412)	d38c812f40d58c2aedd97b455b3c646c7959131c2881ace7d47054ad0eb1380c	125139	Γυψηίς	121	Γ121	0.666667	121813	Γενήτης	0.571429	0.095238	γυπηησ	γυψηισ
136369	Ματώας	1	meineke_page_243.jpg	243	9533	ocr	OCR from image meineke_page_243.jpg (id=1415)	6e62ea3c1bdcf6581105cabdb53eebdf5a9c117b905a7ba3eaa420608a52d007	8961	Μαιῶται	20	Μ20	0.571429	9584	Ματιανή	0.571429	0.000000	ματωασ	μαιωται
136373	Δάρασον	5	meineke_page_243.jpg	243	9537	ocr	OCR from image meineke_page_243.jpg (id=1415)	0f3c69448da2489ece1130281611cd3e6953b969cac6f25afdfe47e33c7ed591	30088	Πράσον	233	Π233	0.714286	2790	Δαμασκός	0.625000	0.089286	δαρασον	πρασον
136374	Δάφασανος / Δαφασανία κτλ.		meineke_page_244.jpg	244	9538	ocr	OCR from image meineke_page_244.jpg (id=1416)	82e5145183aff849c7f7092fdf0ae74d238531c6244764b3fd7797a36c04c4f9	135357	Φαίαξ καὶ Φαιακία	5	Φ5	0.380952	2611	Κασάνδρεια	0.333333	0.047619	δαφασανοσδαφασανιακτλ	φαιαξκαιφαιακια
136375	Δασαφῖται	1	meineke_page_245.jpg	245	9539	ocr	OCR from image meineke_page_245.jpg (id=1417)	5e24c64e689a5328bb8c49f472cd07d3c8750b768bbc7130dc7548fe5b15a0af	2612	Κασσανῖται	112	Κ112	0.700000	13812	Δασσαρῆται	0.700000	0.000000	δασαφιται	κασσανιται
136380	Δασσαφῖτις	1	meineke_page_246.jpg	246	9544	ocr	OCR from image meineke_page_246.jpg (id=1418)	833c3a03a9dbb78e5cc1c4105efc4f3ed0a6e3aa75a52683948d22b4c540cbc8	2612	Κασσανῖται	112	Κ112	0.600000	13812	Δασσαρῆται	0.600000	0.000000	δασσαφιτισ	κασσανιται
136383	Δανύ	4	meineke_page_246.jpg	246	9547	ocr	OCR from image meineke_page_246.jpg (id=1418)	ec8c2c268b1cbf9f29dfc6cd93e844f6cad94bcbf34ce7b6542c24012a687a1a	15824	Δάφνη	35	Δ35	0.600000	61105	Ἄδανα	0.600000	0.000000	δανυ	δαφνη
136386	Δαννικόν		meineke_page_247.jpg	247	9550	ocr	OCR from image meineke_page_247.jpg (id=1419)	ef1fe4a0a220976447fa445e735b38aecd285a7dee2d10691e31d4aeb45a88f8	15822	Δαύνιον	33	Δ33	0.750000	2485	Καρικόν	0.625000	0.125000	δαννικον	δαυνιον
136390	Δαφνουσία		meineke_page_248.jpg	248	9554	ocr	OCR from image meineke_page_248.jpg (id=1420)	76de452733e86a27075ecae4db396a0508f028f6af8782ff0729d2992d09383d	13817	Δαφνοῦς	36	Δ36	0.777778	14859	Δονουσία	0.777778	0.000000	δαφνουσια	δαφνουσ
136397	Στεφάνου ι΄.	1	meineke_page_249.jpg	249	9561	ocr	OCR from image meineke_page_249.jpg (id=1421)	e4ed04e6cdfd3965a2ffd68964f66733a4b2e3cfd5a85767a8f72be9ecd04cb3	41982	Στεφανίς	271	Σ271	0.700000	41981	Στεφάνη	0.600000	0.100000	στεφανουι΄	στεφανισ
136398	Δελφιον		meineke_page_250.jpg	250	9562	ocr	OCR from image meineke_page_250.jpg (id=1422)	c5e629bbe1b2824167bbaf7eb66457a6cf8f35a9f37907c3864d39cb6872500d	13830	Δελφίνιον	49	Δ49	0.777778	2788	Δάλμιον	0.714286	0.063492	δελφιον	δελφινιον
136402	Δεφα		meineke_page_250.jpg	250	9566	ocr	OCR from image meineke_page_250.jpg (id=1422)	6a451cd41115431f4fd60ddd8217eb75d214ce13cb87af674dc966bbdd3304fb	13834	Δέρα	53	Δ53	0.750000	13828	Δέλτα	0.600000	0.150000	δεφα	δερα
136411	Ἀπόλλων Κύνθιος		meineke_page_252.jpg	252	9575	ocr	OCR from image meineke_page_252.jpg (id=1424)	811aa3090b628e788e6937b82900d17e062d4214761f197e854789f04631dd27	96933	Ἀπόλλωνος νῆσος	363	Α363	0.714286	96932	Ἀπολλωνιεῖς	0.642857	0.071429	απολλωνκυνθιοσ	απολλωνοσνησοσ
136420	Διάς (πόλις Λυκίας)	6	meineke_page_254.jpg	254	9584	ocr	OCR from image meineke_page_254.jpg (id=1426)	77d10271c6be2b4c3fae109917f1ef6f2cc021a5361ec2982e3e562b60dba28b	14841	Διοσκουριάς	93	Δ93	0.533333	14843	Διὸς πόλις	0.533333	0.000000	διασπολισλυκιασ	διοσκουριασ
136422	Δίδυμον	8	meineke_page_254.jpg	254	9586	ocr	OCR from image meineke_page_254.jpg (id=1426)	b72c2272c0b45296c1b78eca6b93c7bf3b9ae410a86b030b75ed00ec2e49d8d4	14824	Δίδυμα	76	Δ76	0.714286	14825	Διδύμη	0.714286	0.000000	διδυμον	διδυμα
136423	Δίδυμαι / Διδύμη / Διδυμίον / Διδυμοντείχιον		meineke_page_255.jpg	255	9587	ocr	OCR from image meineke_page_255.jpg (id=1427)	be7ee97b24fd15070cb58daa9ccac619fb434916d120577de0a73ecc265e80f2	14826	Δίδυμον τεῖχος	78	Δ78	0.342857	8485	Μαδιηνοί καὶ Μαδιανῖται	0.285714	0.057143	διδυμαιδιδυμηδιδυμιονδιδυμοντειχιον	διδυμοντειχοσ
136433	Διόστη	2	meineke_page_258.jpg	258	9597	ocr	OCR from image meineke_page_258.jpg (id=1430)	8d4a658c06ce300d16ae189627660118727f412e58046a63bad0eb261c9ac295	14830	Δίκτη	82	Δ82	0.666667	14839	Διόπη	0.666667	0.000000	διοστη	δικτη
136445	Δοιᾶντος	1	meineke_page_260.jpg	260	9609	ocr	OCR from image meineke_page_260.jpg (id=1432)	705ea9eef99e7e33e7ae878897678c59b0ecdeb0c8af94acbafa09dc39622021	11945	Ὀδόμαντοι	13	Ο13	0.666667	11934	Ὄανος	0.625000	0.041667	δοιαντοσ	οδομαντοι
136455	Δονουσιανός		meineke_page_261.jpg	261	9619	ocr	OCR from image meineke_page_261.jpg (id=1433)	e9e77d816711ecc9a26dd2d341cda31e0d4d91e29136c1cef34d3b4c70b8b684	14859	Δονουσία	111	Δ111	0.727273	14815	Δηρουσιαῖοι	0.636364	0.090909	δονουσιανοσ	δονουσια
136456	Δοφείσιον		meineke_page_261.jpg	261	9620	ocr	OCR from image meineke_page_261.jpg (id=1433)	02f1f4a06743ec41c6bfe7b99caa1a91f807bddef27980417d60509753943a4f	14860	Δορίειον	112	Δ112	0.666667	14864	Δουλίχιον	0.666667	0.000000	δοφεισιον	δοριειον
136469	Δεάχοντον	4	meineke_page_263.jpg	263	9633	ocr	OCR from image meineke_page_263.jpg (id=1435)	6b0468c5b4ce0f9f60708fb1a5b711345ef8e0c5fa6308c6c5b064494878a776	14873	Δράκονον	125	Δ125	0.666667	9648	Μεταπόντιον	0.636364	0.030303	δεαχοντον	δρακονον
136472	Δεσεία		meineke_page_264.jpg	264	9636	ocr	OCR from image meineke_page_264.jpg (id=1436)	72ce035a6c90a6c14333d80368dc42de8e59adc3a8065e416b692c1d1cd9a214	20800	Θέσπεια	33	Θ33	0.714286	13837	Δέραια	0.666667	0.047619	δεσεια	θεσπεια
136474	Δελιώνιος		meineke_page_264.jpg	264	9638	ocr	OCR from image meineke_page_264.jpg (id=1436)	207da4477129a737db00ca229b0fcce4d08dcd973d0ef69bd55635e42de496b3	13821	Δειπνιάς	40	Δ40	0.666667	13830	Δελφίνιον	0.666667	0.000000	δελιωνιοσ	δειπνιασ
136479	Δερμνία		meineke_page_264.jpg	264	9643	ocr	OCR from image meineke_page_264.jpg (id=1436)	a91475ab155bc12dd095b1cd470ab5fd63e3a31a9713ec4063b4f92b15db0318	13837	Δέραια	56	Δ56	0.714286	17092	Ἐρινία	0.714286	0.000000	δερμνια	δεραια
136480	Δερμνούσσα		meineke_page_264.jpg	264	9644	ocr	OCR from image meineke_page_264.jpg (id=1436)	0c87893bb3af0a11a9ccb783b1de1546b70380dd8d31cc0668b284955384658f	14884	Δρυμοῦσσα	136	Δ136	0.700000	17089	Ἐρικοῦσσα	0.700000	0.000000	δερμνουσσα	δρυμουσσα
136481	Δρόντη		meineke_page_264.jpg	264	9645	ocr	OCR from image meineke_page_264.jpg (id=1436)	a994209505d00517fc1599c279b93606874b76fa50305bb532f88241d1e88cf2	3278	Κόροντα	170	Κ169	0.571429	30116	Προχύτη	0.571429	0.000000	δροντη	κοροντα
136483	Δυμαίος	1	meineke_page_266.jpg	266	9647	ocr	OCR from image meineke_page_266.jpg (id=1438)	3095728987480469995118a0ba892b63ee1c00a0401464fad185cd4b31b33bd7	2789	Δαμαῖοι	9	Δ9	0.714286	15928	Δυμᾶνες	0.714286	0.000000	δυμαιοσ	δαμαιοι
136484	Λαφισος		meineke_page_267.jpg	267	9648	ocr	OCR from image meineke_page_267.jpg (id=1439)	749ab64b5201f1fc711ed55eb950fed08a75c9c65e2cb155fddd341e5d7e414d	82932	Ἀμισός	272	Α272	0.714286	8967	Μάκιστος	0.625000	0.089286	λαφισοσ	αμισοσ
136485	Ανδυασον		meineke_page_267.jpg	267	9649	ocr	OCR from image meineke_page_267.jpg (id=1439)	1a62db2b53773e556d95419cd47d61a477900edc85197694e023625ddac4b8bf	8989	Μανδύριον	48	Μ48	0.666667	4112	Δύνδασον	0.625000	0.041667	ανδυασον	μανδυριον
136486	Ανδραιοι		meineke_page_267.jpg	267	9650	ocr	OCR from image meineke_page_267.jpg (id=1439)	fe8a0cbf0fadbc645e68174bf166ea659a7a36e07bab724b8a47f489d9a3a406	61094	Ἀγραῖοι	44	Α44	0.750000	2791	Δανδάριοι	0.666667	0.083333	ανδραιοι	αγραιοι
136487	Δυρεάριον	1	meineke_page_268.jpg	268	9651	ocr	OCR from image meineke_page_268.jpg (id=1440)	4148ad61ceeb35379fb4bb7e9f1557552ca25cbb65b6f44a5d4b86f322971cf0	4932	Δυρράχιον	143	Δ143	0.777778	4384	Δυρβαῖοι	0.666667	0.111111	δυρεαριον	δυρραχιον
136489	Ανερραηνός & Δυσπόντιον	1	meineke_page_270.jpg	270	9653	ocr	OCR from image meineke_page_270.jpg (id=1442)	312b0dca7dfc4b7b90f3413ced9c5020d05116bb61e84f2b09efa4db6217c125	4934	Δυσπόντιον	144	Δ144	0.500000	9648	Μεταπόντιον	0.450000	0.050000	ανερραηνοσδυσποντιον	δυσποντιον
136490	Δύσπονοιτείς		meineke_page_271.jpg	271	9654	ocr	OCR from image meineke_page_271.jpg (id=1443)	b513844cd65a55af65cc873d02de3a8c789e87af884c86984f5bbdd722cbfa57	4934	Δυσπόντιον	144	Δ144	0.583333	7214	Κυκνῖτις	0.500000	0.083333	δυσπονοιτεισ	δυσποντιον
136495	Δωδωναιοι		meineke_page_274.jpg	274	9659	ocr	OCR from image meineke_page_274.jpg (id=1446)	780b1e5e4bce44419bbff946f1627ecefe5d16f35df765ca2ebd089576a01c21	37849	Σινδοναῖοι	170	Σ170	0.600000	131889	Χωραμναῖοι	0.600000	0.000000	δωδωναιοι	σινδοναιοι
136496	Δωδώνιον		meineke_page_275.jpg	275	9660	ocr	OCR from image meineke_page_275.jpg (id=1447)	40892e7a86ea11f3ee62572d13594dce23970943327909b8744aa3792ae3bf12	5216	Δωδώνη	146	Δ146	0.625000	5786	Δώριον	0.625000	0.000000	δωδωνιον	δωδωνη
136500	Δευκαλιωνος	1	meineke_page_279.jpg	279	9664	ocr	OCR from image meineke_page_279.jpg (id=1451)	ae08a3430fe1220d27dafe9f4f95ebb14f672727ff0c6c3a54c42b367353b3cb	10332	Μυκαλησσός	230	Μ230	0.545455	13831	Δενθάλιοι	0.545455	0.000000	δευκαλιωνοσ	μυκαλησσοσ
136502	Δῶρα / Δώτιον		meineke_page_281.jpg	281	9666	ocr	OCR from image meineke_page_281.jpg (id=1453)	01e1e3351f5425665567b9aa6afc92d55eff6fd4213024c1c7c26b524c23d516	5786	Δώριον	149	Δ149	0.600000	6364	Δώτιον	0.600000	0.000000	δωραδωτιον	δωριον
136503	Νέωνον	1	meineke_page_282.jpg	282	9667	ocr	OCR from image meineke_page_282.jpg (id=1454)	05e490d7bec42cf89f22aa5ca024b6d9d89a3deaabbacb4bea7c01e785b4b10b	11102	Νεών	41	Ν41	0.666667	28321	Πέφνον	0.666667	0.000000	νεωνον	νεων
136504	τοίνυν Ὧρος		meineke_page_283.jpg	283	9668	ocr	OCR from image meineke_page_283.jpg (id=1455)	848577e389466e29852f065d05cdc193944d8feae6db4b60e3171004ad516289	44212	Ταίναρος	7	Τ7	0.600000	2613	Κασσάνωρος	0.500000	0.100000	τοινυνωροσ	ταιναροσ
136506	Ἔβροα	2	meineke_page_284.jpg	284	9670	ocr	OCR from image meineke_page_284.jpg (id=1456)	c6c01936b78df03a183263104c483e12dce4525dd2d5f60d299a0e07fa54d359	6657	Ἔβορα	2	Ε2	0.600000	6659	Ἑβρών	0.600000	0.000000	εβροα	εβορα
136508	Ἐβᾶτα	4	meineke_page_284.jpg	284	9672	ocr	OCR from image meineke_page_284.jpg (id=1456)	110b7f338cf224de061b44b7a0347776813df057cdcb93d409eb5c2f91e66255	17079	Ἕρβιτα	103	Ε103	0.666667	121806	Γέβαλα	0.666667	0.000000	εβατα	ερβιτα
136521	Ἔδρα	3	meineke_page_286.jpg	286	9685	ocr	OCR from image meineke_page_286.jpg (id=1458)	6e5947364d8a330e9e32dda37f8feb8abfd6cd79afef41029996381470bbd15a	15962	Ἔγρα	9	Ε9	0.750000	61008	Ὕδρα	0.750000	0.000000	εδρα	εγρα
136522	Ἐννέσταί	4	meineke_page_286.jpg	286	9686	ocr	OCR from image meineke_page_286.jpg (id=1458)	5bf18c5f39e45436b74b8695b9f5bf5eb3be6d02c39093c1b7dba1cc6278e1f9	26721	Πενέσται	98	Π98	0.750000	12861	Ὀρέσται	0.625000	0.125000	εννεσται	πενεσται
136523	Εἰδομένη	5	meineke_page_286.jpg	286	9687	ocr	OCR from image meineke_page_286.jpg (id=1458)	87b2c792b12810d4a0ed8755c31e652bc18c5437ec658bbe38cd83ca972e8bc3	22196	Ἰδομεναί	25	Ι25	0.625000	2606	Κασμένη	0.500000	0.125000	ειδομενη	ιδομεναι
136524	Εἴζηλος	6	meineke_page_286.jpg	286	9688	ocr	OCR from image meineke_page_286.jpg (id=1458)	c93c7e76d910008120acd0f33b9e44d05809f2d7562be8709dd7a84a139eb300	14827	Δίζηρος	79	Δ79	0.714286	19495	Ζῆλος	0.714286	0.000000	ειζηλοσ	διζηροσ
136525	Εἰλείσιον	7	meineke_page_286.jpg	286	9689	ocr	OCR from image meineke_page_286.jpg (id=1458)	b86573da017e7ee1d64d63716170eb94156703eff7c81da8a0d4d10437bc458e	26739	Περραίσιον	116	Π116	0.600000	99850	Ἀρτεμίσιον	0.600000	0.000000	ειλεισιον	περραισιον
136526	Εἰληθυίας	8	meineke_page_286.jpg	286	9690	ocr	OCR from image meineke_page_286.jpg (id=1458)	670be76cd33b4f6b0da3c75034e1f74478195c885ae4982315580ac360f1ed32	14841	Διοσκουριάς	93	Δ93	0.454545	2117	Καλησία	0.444444	0.010101	ειληθυιασ	διοσκουριασ
136527	Εἴνατος	9	meineke_page_286.jpg	286	9691	ocr	OCR from image meineke_page_286.jpg (id=1458)	a7a99677d48d4682467f78f1898eb2225774525b359a20f734bf3f176f350833	8958	Μαίναλος	17	Μ17	0.625000	26708	Πειραιός	0.625000	0.000000	εινατοσ	μαιναλοσ
136528	Εἰλεφσίοι	10	meineke_page_286.jpg	286	9692	ocr	OCR from image meineke_page_286.jpg (id=1458)	acc44aae145b6ef437b5181b9f154b574b0b6adb475561d967ba2dd3377bd934	17034	Ἐλεύτιοι	52	Ε52	0.666667	135397	Φελεσσαῖοι	0.600000	0.066667	ειλεφσιοι	ελευτιοι
136529	Ἐκαδήμεια ἢ Ἀκαδήμεια	11	meineke_page_286.jpg	286	9693	ocr	OCR from image meineke_page_286.jpg (id=1458)	cd67eb1a64380afcb1394f140ab50779a71fa169980a62983524e5a5a7c97619	61196	Ἀκαδήμεια	147	Α147	0.473684	2473	Κάραλλις ἢ Καράλλεια	0.421053	0.052632	εκαδημειαηακαδημεια	ακαδημεια
136530	Ἐχαλή	1	meineke_page_287.jpg	287	9694	ocr	OCR from image meineke_page_287.jpg (id=1459)	6d9f7da2a71bb85d174792839638d442ffae8438de8250cf3f18de0c830d2d67	128480	Χάλκη	14	Χ14	0.600000	61103	Ἀγχιάλη	0.571429	0.028571	εχαλη	χαλκη
136531	Ἑκατοννησος		meineke_page_288.jpg	288	9695	ocr	OCR from image meineke_page_288.jpg (id=1460)	aa233f73b7f04899ce999132674b2de7e2ee1dbb7c78e91b1d2904d5ea87d8ad	26718	Πελοπόννησος	95	Π95	0.666667	7230	Κυνῶν νῆσος	0.636364	0.030303	εκατοννησοσ	πελοποννησοσ
136532	Ἑκατόμπυλος		meineke_page_288.jpg	288	9696	ocr	OCR from image meineke_page_288.jpg (id=1460)	924c66d29b574eab54fb67a95e6033615c2c64bc77087df7e6453360879a50b0	2344	Κάμπος	50	Κ50	0.545455	2489	Κάρμηλος	0.545455	0.000000	εκατομπυλοσ	καμποσ
136533	Ἐκβατάνα		meineke_page_288.jpg	288	9697	ocr	OCR from image meineke_page_288.jpg (id=1460)	3c150b0e4542168a45b8221f20e0829d3027f4c4aa980f2ef66984df40caba59	61078	Ἀγβάτανα	28	Α28	0.750000	2475	Κάρανα	0.625000	0.125000	εκβατανα	αγβατανα
136535	Ἑλαεύς		meineke_page_288.jpg	288	9699	ocr	OCR from image meineke_page_288.jpg (id=1460)	bd17eb238b3cce284c410b40dbf483d7161b386e370a8197a2da765af0d7b4ae	135398	Φελλεύς	47	Φ47	0.714286	8979	Μαλιεύς	0.571429	0.142857	ελαευσ	φελλευσ
136536	Ἑλαίον		meineke_page_288.jpg	288	9700	ocr	OCR from image meineke_page_288.jpg (id=1460)	4d968070f8648934af38ec98bbde157f90662b6238e8611f1e4b54f751b33144	125148	Χάλαιον	7	Χ7	0.714286	12819	Ὄλκιον	0.666667	0.047619	ελαιον	χαλαιον
136537	Ἑλαοῦς		meineke_page_288.jpg	288	9701	ocr	OCR from image meineke_page_288.jpg (id=1460)	e4f44d25c0c65795b71126bc421ee82a0e98a7877a237e83b5b6110034482ecc	2466	Καοῦς	64	Κ64	0.666667	8422	Λᾶος	0.666667	0.000000	ελαουσ	καουσ
136538	Ἑλαιούσσα		meineke_page_288.jpg	288	9702	ocr	OCR from image meineke_page_288.jpg (id=1460)	d37bf279d0bd0b2a0e6fb31ff4accc9eef2cc40d02f830e7e138a6076709f701	7640	Λαγοῦσσα	9	Λ9	0.777778	17047	Ἐλοῦσα	0.666667	0.111111	ελαιουσσα	λαγουσσα
136541	Ἐλᾶνια		meineke_page_289.jpg	289	9705	ocr	OCR from image meineke_page_289.jpg (id=1461)	0785cc8ccd736d8f65305edb3fb299f8cdf974c431b9d65664e27118a6a0a965	9603	Μελανδία	123	Μ123	0.750000	37777	Σελασία	0.714286	0.035714	ελανια	μελανδια
136542	Ἐλαφόννησος		meineke_page_289.jpg	289	9706	ocr	OCR from image meineke_page_289.jpg (id=1461)	595e7cfc5eaf018bc57643d69be8d401f8115488e0d189ee7173990e3535de1c	26718	Πελοπόννησος	95	Π95	0.750000	11033	Μυόννησος	0.636364	0.113636	ελαφοννησοσ	πελοποννησοσ
136543	Ἐλβεσταί		meineke_page_289.jpg	289	9707	ocr	OCR from image meineke_page_289.jpg (id=1461)	a3ef1a685846bf2bc4b145c57c569bea9697ef28cc7f299f4e4bf754f4dd7a51	12861	Ὀρέσται	87	Ο87	0.625000	15961	Ἔγεστα	0.625000	0.000000	ελβεσται	ορεσται
