mineke_lemma_id	mineke_lemma	mineke_entry_number	mineke_image_filenames	mineke_max_page_number	meineke_source_text_version_id	meineke_source_variant	meineke_notes	meineke_text_hash	match_billerbeck_lemma_id	match_billerbeck_lemma	match_billerbeck_entry_number	match_billerbeck_id	match_similarity	match2_billerbeck_lemma_id	match2_billerbeck_lemma	match2_similarity	similarity_delta	normalized_mineke	normalized_match
137268	Λίπαξος		meineke_page_443.jpg	443	10423	ocr	OCR from image meineke_page_443.jpg (id=1615)	c3e54eb2cdfb9fd3521060cccb160d9546e1b88def9bdc2ac35e1ea9a85cad74	8898	Λίπαξος	76	Λ76	1.000000	8903	Λίχανδος	0.625000	0.375000	λιπαξοσ	λιπαξοσ
137270	Λιρνύτεια		meineke_page_443.jpg	443	10425	ocr	OCR from image meineke_page_443.jpg (id=1615)	7a644686be3db26485dd4fb855f006df75d52691ff3d05b638334225e50eb0d8	8900	Λιρνύτεια	78	Λ78	1.000000	8470	Λυρνατία	0.666667	0.333333	λιρνυτεια	λιρνυτεια
137271	Λίσσος		meineke_page_443.jpg	443	10426	ocr	OCR from image meineke_page_443.jpg (id=1615)	0436fb470255b05474802211b536b41857badc858e3afa173da039f9f16a4a57	8901	Λίσσος	79	Λ79	1.000000	22223	Ἰλισσός	0.857143	0.142857	λισσοσ	λισσοσ
137272	Λιταί		meineke_page_443.jpg	443	10427	ocr	OCR from image meineke_page_443.jpg (id=1615)	49dc1e164f7b3bd8b4ff24b1e4ad13894cd9afd6c660707ecbd5629b6d4c1b4a	8902	Λιταί	80	Λ80	1.000000	8473	Λυταί	0.800000	0.200000	λιται	λιται
137274	Λογγώνη		meineke_page_443.jpg	443	10429	ocr	OCR from image meineke_page_443.jpg (id=1615)	a5f54857199fedbdc0cd6c22716d8868b7212aba45ea503b9edc7295d4be218c	8904	Λογγώνη	82	Λ82	1.000000	3289	Κορώνη	0.571429	0.428571	λογγωνη	λογγωνη
137276	Λοκροί Ἐπιζεφύριοι		meineke_page_444.jpg	444	10431	ocr	OCR from image meineke_page_444.jpg (id=1616)	f4307a5cac99c29168c682b381203c754d5befc55208a71b7af6da93e5c4115e	8442	Λοκροὶ Ἐπιζεφύριοι	84	Λ84	1.000000	105839	Βάκυροι καὶ Βακυριανοί	0.500000	0.500000	λοκροιεπιζεφυριοι	λοκροιεπιζεφυριοι
137278	Λούγδουνον		meineke_page_444.jpg	444	10433	ocr	OCR from image meineke_page_444.jpg (id=1616)	b66628d3aeafb2a4f8fdfe80f29bd7ddeb59adb4dd540cc624de4a67a04eaab0	8444	Λούγδουνον	86	Λ86	1.000000	115302	Βούδορον	0.600000	0.400000	λουγδουνον	λουγδουνον
137280	Λουσία		meineke_page_444.jpg	444	15967	ocr	OCR from image meineke_page_444.jpg (id=1616)	d460eb1b13fef62add8a10eb8dc2f0fd881f001cecf9a6b026fdff85f780c18c	8446	Λουσιά	88	Λ88	1.000000	8448	Λουσοί	0.666667	0.333333	λουσια	λουσια
137282	Λουσοί		meineke_page_444.jpg	444	10437	ocr	OCR from image meineke_page_444.jpg (id=1616)	d41796e91e53663571d4b17d3ff3db89cd15017b792858fea89805bc25a6dd69	8448	Λουσοί	90	Λ90	1.000000	17046	Ἕλουροι	0.714286	0.285714	λουσοι	λουσοι
137285	Λύγξ		meineke_page_445.jpg	445	10440	ocr	OCR from image meineke_page_445.jpg (id=1617)	7dbcef1d8cb117bb25721c001d7de7117f2a86c810d3f48b8a74a1a0451acba1	8450	Λύγξ	92	Λ92	1.000000	8430	Λίγξ	0.750000	0.250000	λυγξ	λυγξ
137286	Λυδία		meineke_page_445.jpg	445	10441	ocr	OCR from image meineke_page_445.jpg (id=1617)	e28b3a258387912e6b7ca31a2c608c0135be0b2dfc66f485d492e92e1b20d9c7	8451	Λυδία	93	Λ93	1.000000	8458	Λυκία	0.800000	0.200000	λυδια	λυδια
137288	Λύκαια		meineke_page_445.jpg	445	10443	ocr	OCR from image meineke_page_445.jpg (id=1617)	c8ee380c20087f94078e535602967f0f169a1934d7fdd4eb0e731a0eb674f58b	8453	Λύκαια	95	Λ95	1.000000	8458	Λυκία	0.833333	0.166667	λυκαια	λυκαια
137289	Λυκαονία		meineke_page_445.jpg	445	10444	ocr	OCR from image meineke_page_445.jpg (id=1617)	0f74e849473fca288f87d86c6803c40d862bf3caa1d400a0065eddf0d4835ce9	8454	Λυκαονία	96	Λ96	1.000000	8453	Λύκαια	0.750000	0.250000	λυκαονια	λυκαονια
137292	Λυκεῖον	3	meineke_page_446.jpg	446	19352	ocr	OCR from image meineke_page_448.jpg (id=1620)	645a7cb59212e1517d623568c6c0e7d68f8450d1414b4d652d461ed6d5aa3543	8457	Λύκειον	99	Λ99	1.000000	8469	Λύρκειον	0.875000	0.125000	λυκειον	λυκειον
137293	Λυκία	4	meineke_page_446.jpg	446	10448	ocr	OCR from image meineke_page_446.jpg (id=1618)	910b12d62aadeb23e024ca41e27da65eb049de631129b3f14f37966b0e556f2e	8458	Λυκία	100	Λ100	1.000000	8453	Λύκαια	0.833333	0.166667	λυκια	λυκια
137297	Λυκοσθένη	8	meineke_page_446.jpg	446	10452	ocr	OCR from image meineke_page_446.jpg (id=1618)	36e4363d1690be34ae42c706e939eb02c2e62520640aadf50372eb0c62df42cf	8462	Λυκοσθένη	104	Λ104	1.000000	2606	Κασμένη	0.555556	0.444444	λυκοσθενη	λυκοσθενη
137298	Λυκόσουρα		meineke_page_447.jpg	447	10453	ocr	OCR from image meineke_page_447.jpg (id=1619)	29cc3c3e77714a9a8247f60bf214946036b371c01286e092742dd6502ab979b4	8463	Λυκόσουρα	105	Λ105	1.000000	7227	Κυνόσουρα	0.777778	0.222222	λυκοσουρα	λυκοσουρα
137299	Λύκτος		meineke_page_447.jpg	447	10454	ocr	OCR from image meineke_page_447.jpg (id=1619)	30cfaadc90022c73eb55506f20227a961337a04155958bdad26a35f0844df117	8464	Λύκτος	106	Λ106	1.000000	8455	Λύκαστος	0.750000	0.250000	λυκτοσ	λυκτοσ
137301	Λυκώνη		meineke_page_447.jpg	447	10456	ocr	OCR from image meineke_page_447.jpg (id=1619)	1443fb284f76bf506efdac7f0220ea41240d16cbc0375643db20d90e8232e7c5	8466	Λυκώνη	108	Λ108	1.000000	8904	Λογγώνη	0.571429	0.428571	λυκωνη	λυκωνη
137302	Λυκώρεια		meineke_page_447.jpg	447	10457	ocr	OCR from image meineke_page_447.jpg (id=1619)	d0d38b67308fb7f59d2b34600bd48ac67e756d3825eda4e10c0915145aa32d87	8467	Λυκώρεια	109	Λ109	1.000000	8460	Λυκόζεια	0.750000	0.250000	λυκωρεια	λυκωρεια
137303	Λύλῃ		meineke_page_447.jpg	447	10458	ocr	OCR from image meineke_page_447.jpg (id=1619)	ce75963843d9cc26a0766eb397b5979f035f38a38b67640260fdad6ef944a1c5	8468	Λύλη	110	Λ110	1.000000	61018	Ὕλη	0.750000	0.250000	λυλη	λυλη
137309	Λυχνίδος		meineke_page_448.jpg	448	10464	ocr	OCR from image meineke_page_448.jpg (id=1620)	bee515ec95a43d59d6b5873a9dad25ee32def7e470f0c53cf538a3151cb55307	8474	Λυχνιδός	116	Λ116	1.000000	8895	Λίνδος	0.625000	0.375000	λυχνιδοσ	λυχνιδοσ
137311	Λώρυμα		meineke_page_449.jpg	449	10466	ocr	OCR from image meineke_page_449.jpg (id=1621)	4aa72a46e4f6f5e3e8bbbdd741dbb511e52f192e284b190ae3c4b9fdc2e8b8de	8476	Λώρυμα	118	Λ118	1.000000	11913	Νώνυμνα	0.571429	0.428571	λωρυμα	λωρυμα
137312	Λώς		meineke_page_449.jpg	449	10467	ocr	OCR from image meineke_page_449.jpg (id=1621)	c72ab49f7bbb9067b5167387c1eb3d2fb2c02717026cc5fd044610de3736cf3d	8477	Λῶς	119	Λ119	1.000000	48709	Τλῶς	0.750000	0.250000	λωσ	λωσ
137316	Μαγία		meineke_page_449.jpg	449	10471	ocr	OCR from image meineke_page_449.jpg (id=1621)	ac4d154cb781b42c00bafea41bb4e2d7db44d6d8f2fcbd5977ab31015d7de2fd	8481	Μαγία	3	Μ3	1.000000	8483	Μάγνα	0.800000	0.200000	μαγια	μαγια
137319	Μαγνησία		meineke_page_449.jpg	449	10474	ocr	OCR from image meineke_page_449.jpg (id=1621)	eb48735f06639586a4fa14c1417af39885dc5a0e8f247fc7c84243e14310be60	8484	Μαγνησία	6	Μ6	1.000000	2117	Καλησία	0.625000	0.375000	μαγνησια	μαγνησια
137327	Μαΐα		meineke_page_450.jpg	450	10482	ocr	OCR from image meineke_page_450.jpg (id=1622)	bb0f9dd2b9c6099a3e6bbc027cd910886b3895fb8f6bbb619090fe173dca4f3a	8954	Μαῖα	13	Μ13	1.000000	8481	Μαγία	0.800000	0.200000	μαια	μαια
137329	Μαιδοί	1	meineke_page_451.jpg	451	10484	ocr	OCR from image meineke_page_451.jpg (id=1623)	c9537e1bbd2b9a4d505154bb2f9b454c40d2427ac65dd2c91b342d28112ef99a	8956	Μαιδοί	15	Μ15	1.000000	9006	Μάρδοι	0.833333	0.166667	μαιδοι	μαιδοι
137333	Μαιονία	5	meineke_page_451.jpg	451	10488	ocr	OCR from image meineke_page_451.jpg (id=1623)	1b05e3f0a45fba9d774e36d498a058eca4979f69cf24e1151cd8f1cf984ff83c	8960	Μαιονία	19	Μ19	1.000000	11032	Μυονία	0.714286	0.285714	μαιονια	μαιονια
137352	Μάλεα	8	meineke_page_454.jpg	454	10507	ocr	OCR from image meineke_page_454.jpg (id=1626)	7b336475296ad848d2f677f49556d9b29f4a2aec2c9d12dff2be2868ddc293aa	8978	Μαλέα	37	Μ37	1.000000	80225	Ἀλέα	0.800000	0.200000	μαλεα	μαλεα
137354	Μαλλάδα		meineke_page_455.jpg	455	10509	ocr	OCR from image meineke_page_455.jpg (id=1627)	0a3149dd47f8a833a97be54877e6ac5c63efce48d43f638e4ccd44e6c7c095ce	8980	Μαλλάδα	39	Μ39	1.000000	121783	Γάλαδα	0.714286	0.285714	μαλλαδα	μαλλαδα
137355	Μαλλός		meineke_page_455.jpg	455	10510	ocr	OCR from image meineke_page_455.jpg (id=1627)	fed946a1173010d8fdb229e94516290365e76f955e3958d004d29a19906fba24	8981	Μαλλός	40	Μ40	1.000000	121792	Γάλλος	0.833333	0.166667	μαλλοσ	μαλλοσ
137356	Μαλόεις		meineke_page_455.jpg	455	10511	ocr	OCR from image meineke_page_455.jpg (id=1627)	d89077c51eb773f1ac5c597f00549ade51fbd164ecfb63a0f47d36209c3aa1fc	8982	Μαλόεις	41	Μ41	1.000000	8979	Μαλιεύς	0.714286	0.285714	μαλοεισ	μαλοεισ
137357	Μαλοί		meineke_page_455.jpg	455	10512	ocr	OCR from image meineke_page_455.jpg (id=1627)	9ad5d282417b235b56dcfdcc799126ec6f59cfd860287cdd8c89335e86a70d8a	8983	Μαλοί	42	Μ42	1.000000	8982	Μαλόεις	0.714286	0.285714	μαλοι	μαλοι
137363	Μανδύριον		meineke_page_455.jpg	455	10518	ocr	OCR from image meineke_page_455.jpg (id=1627)	fa41e5e856f6b584c9cdf8a9d20aa08e0524a118e791cff1a24cd1155173636a	8989	Μανδύριον	48	Μ48	1.000000	2463	Κανύσιον	0.666667	0.333333	μανδυριον	μανδυριον
137364	Μανήσιον		meineke_page_455.jpg	455	10519	ocr	OCR from image meineke_page_455.jpg (id=1627)	78e07b2e6a39b0a4022a46fa08791b7d9ae2dee5035531a7cb8c509213ff79fe	8990	Μανήσιον	49	Μ49	1.000000	2463	Κανύσιον	0.750000	0.250000	μανησιον	μανησιον
137374	Μαράφιοι		meineke_page_457.jpg	457	10529	ocr	OCR from image meineke_page_457.jpg (id=1629)	7edbada98c3f27afb43d61a9ac455d44fe683d0056789d96ff694b2dea1e66fc	9002	Μαράφιοι	61	Μ61	1.000000	9016	Μαρμάριον	0.666667	0.333333	μαραφιοι	μαραφιοι
137375	Μαράχη		meineke_page_457.jpg	457	10530	ocr	OCR from image meineke_page_457.jpg (id=1629)	382cde0690c1068d7f11d3c35488f3ff389c6754a8c4ae7b927e85cc1dd10485	9003	Μαράχη	62	Μ62	1.000000	8488	Μαζάρη	0.666667	0.333333	μαραχη	μαραχη
137376	Μάργαια		meineke_page_457.jpg	457	10531	ocr	OCR from image meineke_page_457.jpg (id=1629)	22c4f50380f60053d7bb4a29358ae164a54fb08ec0d5d21bd898938e34824b13	9004	Μάργαια	63	Μ63	1.000000	9005	Μάργανα	0.857143	0.142857	μαργαια	μαργαια
137379	Μαρδόνες		meineke_page_457.jpg	457	10534	ocr	OCR from image meineke_page_457.jpg (id=1629)	d4055cdf5c4d5546d37f24ebee8982c5a8f41cb0ca94c2a033a726db643a0de1	9007	Μαρδόνες	66	Μ66	1.000000	8973	Μάκρωνες	0.625000	0.375000	μαρδονεσ	μαρδονεσ
137380	Μάρεια		meineke_page_457.jpg	457	10535	ocr	OCR from image meineke_page_457.jpg (id=1629)	21c36de4dd2393d9075b13c048f6dcb67ae685e4d5624474bee159f383fa8993	9008	Μάρεια	67	Μ67	1.000000	9022	Μαρώνεια	0.750000	0.250000	μαρεια	μαρεια
137382	Μαριάβα		meineke_page_458.jpg	458	10537	ocr	OCR from image meineke_page_458.jpg (id=1630)	c85b2157f064e9db6f9210bc0f5b232b2629e0dd57686211c5b2704db1d61bc1	9010	Μαρίαβα	69	Μ69	1.000000	9004	Μάργαια	0.714286	0.285714	μαριαβα	μαριαβα
137384	Μαριανδυνία		meineke_page_458.jpg	458	10539	ocr	OCR from image meineke_page_458.jpg (id=1630)	f68a9f4eb35e6561e27b9dbbc5bbd3be246297d5d3404c899042d902ce2b1dd9	9012	Μαριανδυνία	71	Μ71	1.000000	9001	Μαραθωνία	0.636364	0.363636	μαριανδυνια	μαριανδυνια
137385	Μάριον		meineke_page_458.jpg	458	10540	ocr	OCR from image meineke_page_458.jpg (id=1630)	5927c31be213cc6ed2967245806fb1613ed44720d7bef6c40d06f1a9a2e42a8f	9013	Μάριον	72	Μ72	1.000000	12837	Ὁμάριον	0.857143	0.142857	μαριον	μαριον
137390	Μάσιον		meineke_page_460.jpg	460	10545	ocr	OCR from image meineke_page_460.jpg (id=1632)	7a2b8935367382e05f9971ebbc010345194936f70ccc34514a4ed24307528964	9026	Μάσιον	85	Μ85	1.000000	2605	Κάσιον	0.833333	0.166667	μασιον	μασιον
137393	Μασσαγέται		meineke_page_460.jpg	460	10548	ocr	OCR from image meineke_page_460.jpg (id=1632)	67ebb8f9aae4f8c508a06b346cef87c502800a32ba6b27f43b1869d50619ff1f	9029	Μασσαγέται	88	Μ88	1.000000	20841	Θυσσαγέται	0.800000	0.200000	μασσαγεται	μασσαγεται
137394	Μασσαλία		meineke_page_460.jpg	460	10549	ocr	OCR from image meineke_page_460.jpg (id=1632)	b166a434249e269ebe8a395cd58b106c3569c131f7b64e7a072419dda6dab776	9030	Μασσαλία	89	Μ89	1.000000	2617	Κασταλία	0.750000	0.250000	μασσαλια	μασσαλια
137403	Μάταυρος		meineke_page_462.jpg	462	10557	ocr	OCR from image meineke_page_462.jpg (id=1634)	fefd0caa37accd8e89a8aefc93a666e422819d49e64dbb04c465dfe3e3219adb	9583	Μάταυρος	97	Μ97	1.000000	9590	Μαχαιροῦς	0.666667	0.333333	ματαυροσ	ματαυροσ
137405	Ματυκέται		meineke_page_462.jpg	462	10559	ocr	OCR from image meineke_page_462.jpg (id=1634)	e553d4a258de9ae61fd954801863805e3466dfd9ab9edeba4a215f52390f9cca	9585	Ματυκέται	99	Μ99	1.000000	32075	Σατροκένται	0.636364	0.363636	ματυκεται	ματυκεται
137409	Μαυσωλοί		meineke_page_462.jpg	462	10563	ocr	OCR from image meineke_page_462.jpg (id=1634)	d1177d2c122b43c1201d9cf4c6bebbe1121268e77bc972375c40a7cb46a02e86	9589	Μαύσωλοι	103	Μ103	1.000000	9581	Μασσύλοι	0.750000	0.250000	μαυσωλοι	μαυσωλοι
137410	Μαχαιρούς		meineke_page_462.jpg	462	10564	ocr	OCR from image meineke_page_462.jpg (id=1634)	970555c54f48b6c15aa2d52f9bd99a2216b755fc28be4023566678d59ccff0a1	9590	Μαχαιροῦς	104	Μ104	1.000000	9583	Μάταυρος	0.666667	0.333333	μαχαιρουσ	μαχαιρουσ
137411	Μεγάλῃ πόλις		meineke_page_462.jpg	462	10565	ocr	OCR from image meineke_page_462.jpg (id=1634)	cda4b6bc8fa0ebfe8230ad1893605f0b83bc8e34c7b8289715e4b2a5e957ffbf	9591	Μεγάλη πόλις	105	Μ105	1.000000	11087	Νεάπολις	0.636364	0.363636	μεγαληπολισ	μεγαληπολισ
137413	μέγαρα	2	meineke_page_463.jpg	463	10567	ocr	OCR from image meineke_page_463.jpg (id=1635)	ac6f0429e525fd7b663549314c8434c9b5416777861df796b6b66be99e493ad5	9592	Μέγαρα	106	Μ106	1.000000	10210	Μέγασα	0.833333	0.166667	μεγαρα	μεγαρα
137415	Μεγαρικόν		meineke_page_464.jpg	464	10569	ocr	OCR from image meineke_page_464.jpg (id=1636)	561c9d36b80fe2da215aee988cf0c2bbb584e03d34468675aaca74ae65c303dc	9593	Μεγαρικόν	107	Μ107	1.000000	2485	Καρικόν	0.666667	0.333333	μεγαρικον	μεγαρικον
137416	Μέγαρα		meineke_page_464.jpg	464	10570	ocr	OCR from image meineke_page_464.jpg (id=1636)	6ae10ad88a3028433006f1709d97eb6a1ba8d31f5891be856711fe0e307feeab	9592	Μέγαρα	106	Μ106	1.000000	10210	Μέγασα	0.833333	0.166667	μεγαρα	μεγαρα
137417	Μεγίστη		meineke_page_464.jpg	464	10571	ocr	OCR from image meineke_page_464.jpg (id=1636)	ab4f974ea3e4c5b42e8a6386c8b4f0b51275734469aacf997095a253415cd03e	10211	Μεγίστη	109	Μ109	1.000000	9613	Μελίτη	0.714286	0.285714	μεγιστη	μεγιστη
137418	Μεδεών		meineke_page_464.jpg	464	10572	ocr	OCR from image meineke_page_464.jpg (id=1636)	643d43f216e12b9b2cb91338f30a7f1e4d66b813d562332354ded14968524578	10212	Μεδεών	110	Μ110	1.000000	10214	Μεδίων	0.833333	0.166667	μεδεων	μεδεων
137419	Μεδιόλανιον		meineke_page_464.jpg	464	10573	ocr	OCR from image meineke_page_464.jpg (id=1636)	40172055a1bb59ac759ce496c26231a4147d91e74ffbe2edc240011fb57cb17f	10213	Μεδιολάνιον	111	Μ111	1.000000	8977	Μαλάνιος	0.545455	0.454545	μεδιολανιον	μεδιολανιον
137429	Μελία	2	meineke_page_467.jpg	467	10583	ocr	OCR from image meineke_page_467.jpg (id=1639)	8b3051af39b529d309001a7da62b7a4997627c9408cce09a0b0ba82370878086	9606	Μελία	126	Μ126	1.000000	9609	Μέλινα	0.833333	0.166667	μελια	μελια
137430	Μελιβόια	3	meineke_page_467.jpg	467	10584	ocr	OCR from image meineke_page_467.jpg (id=1639)	8b86128e21898f212fc324d611c6e52d8eb8a8cf2710550bfd55c1708e7f4dd3	9607	Μελίβοια	127	Μ127	1.000000	9612	Μελίταια	0.750000	0.250000	μελιβοια	μελιβοια
137432	Μέλινα	5	meineke_page_467.jpg	467	10586	ocr	OCR from image meineke_page_467.jpg (id=1639)	2a4f2648c75a0f1117adf0c159c0b462c49aaa71116b6baf5585a138d95519ac	9609	Μέλινα	129	Μ129	1.000000	9606	Μελία	0.833333	0.166667	μελινα	μελινα
137433	Μελινοφάγοι	6	meineke_page_467.jpg	467	10587	ocr	OCR from image meineke_page_467.jpg (id=1639)	fea1cd2adf6de7b32757d61fec854df5474ffb3d71ccfa302876b2fa270d8b92	9610	Μελινοφάγοι	130	Μ130	1.000000	8478	Λωτοφάγοι	0.636364	0.363636	μελινοφαγοι	μελινοφαγοι
137434	Μέλισσα	7	meineke_page_467.jpg	467	10588	ocr	OCR from image meineke_page_467.jpg (id=1639)	003f9edfcad3ad43638c4083d7ed43879a1079a976e4e1e01792b6d17793b26c	9611	Μέλισσα	131	Μ131	1.000000	9606	Μελία	0.714286	0.285714	μελισσα	μελισσα
137435	Μελίταια	1	meineke_page_468.jpg	468	10589	ocr	OCR from image meineke_page_468.jpg (id=1640)	579664e529e0048da12af57255af72f43e7fbcab35b441cd6e7c4899c2293101	9612	Μελίταια	132	Μ132	1.000000	9607	Μελίβοια	0.750000	0.250000	μελιταια	μελιταια
137436	Μελίτη	2	meineke_page_468.jpg	468	10590	ocr	OCR from image meineke_page_468.jpg (id=1640)	8c5063acd7b46a3fa9cfb2a2354c97bd2d2e406c6df2a575d635d656279da57f	9613	Μελίτη	133	Μ133	1.000000	9614	Μελιτηνή	0.750000	0.250000	μελιτη	μελιτη
137437	Μελιτηνή	3	meineke_page_468.jpg	468	10591	ocr	OCR from image meineke_page_468.jpg (id=1640)	3672df4f5ac7a955da6619db110b7d0392abb571aa56383df6086dbedfa09799	9614	Μελιτηνή	134	Μ134	1.000000	9613	Μελίτη	0.750000	0.250000	μελιτηνη	μελιτηνη
137438	Μελίτουσα	4	meineke_page_468.jpg	468	10592	ocr	OCR from image meineke_page_468.jpg (id=1640)	afe81177b9cff523b915a3b2e0abc8bb3bb06ae0763301c13470ce7782bb5f2d	9615	Μελίτουσα	135	Μ135	1.000000	9607	Μελίβοια	0.666667	0.333333	μελιτουσα	μελιτουσα
137441	Μέμφις		meineke_page_469.jpg	469	10595	ocr	OCR from image meineke_page_469.jpg (id=1641)	2d4fb13e86507b070ec9a85f78eae2fcad4d69149ff389f2342e68f526f84176	9617	Μέμφις	137	Μ137	1.000000	11059	Μώμεμφις	0.750000	0.250000	μεμφισ	μεμφισ
137442	Μέμνονες		meineke_page_469.jpg	469	10596	ocr	OCR from image meineke_page_469.jpg (id=1641)	f3be7758730192b9b9d2a34bffa4dde5d3fb4a60544eca55b003dc5b8be778fc	9618	Μέμνονες	138	Μ138	1.000000	37786	Σέννονες	0.750000	0.250000	μεμνονεσ	μεμνονεσ
137443	Μενάι		meineke_page_469.jpg	469	10597	ocr	OCR from image meineke_page_469.jpg (id=1641)	f2083adf93727b72c83dd6111459b38445fd5b0979f326cf27537804ff813014	9619	Μεναί	139	Μ139	1.000000	20790	Θεναί	0.800000	0.200000	μεναι	μεναι
137447	Μενεκίνη		meineke_page_470.jpg	470	10601	ocr	OCR from image meineke_page_470.jpg (id=1642)	7a2c193ff1ea90db786e5bba09ea1319df2aafc7e99a0ca085ae9756bb3b020d	9623	Μενεκίνη	143	Μ143	1.000000	9598	Μεθώνη	0.500000	0.500000	μενεκινη	μενεκινη
137448	Μενέλαος		meineke_page_470.jpg	470	10602	ocr	OCR from image meineke_page_470.jpg (id=1642)	073b39f500b797ac45bdeb5537a516d39f4a091b5be942ce51a0fca23f822693	9624	Μενέλαος	144	Μ144	1.000000	25150	Πάνελος	0.625000	0.375000	μενελαοσ	μενελαοσ
137449	Μενουθίς		meineke_page_470.jpg	470	10603	ocr	OCR from image meineke_page_470.jpg (id=1642)	b1b434464533284a77df1c06d44756631505af3045311715c78ef64b5fb06415	9625	Μένουθις	145	Μ145	1.000000	9644	Μεσυγίς	0.625000	0.375000	μενουθισ	μενουθισ
137450	Μέντορες		meineke_page_470.jpg	470	10604	ocr	OCR from image meineke_page_470.jpg (id=1642)	376a510d937b8510c2c2f57cb98a9d2956a3683faeeec90313d829d7e51ba495	9626	Μέντορες	146	Μ146	1.000000	9618	Μέμνονες	0.625000	0.375000	μεντορεσ	μεντορεσ
137453	Μερόη		meineke_page_471.jpg	471	10607	ocr	OCR from image meineke_page_471.jpg (id=1643)	7c2fd678adedc5167e6ef973886bbe07ddb574de60ab10fdc4ed9d138dcce822	9629	Μερόη	149	Μ149	1.000000	9631	Μέροψ	0.800000	0.200000	μεροη	μεροη
137454	Μεροῦσιον		meineke_page_471.jpg	471	10608	ocr	OCR from image meineke_page_471.jpg (id=1643)	bb5bc19fab46837e2eb3a2eeea9ed8a7b72f26922c56c907a51336eb12e15343	9630	Μερούσιον	150	Μ150	1.000000	121828	Γερούνιον	0.777778	0.222222	μερουσιον	μερουσιον
137455	Μερόψ		meineke_page_471.jpg	471	10609	ocr	OCR from image meineke_page_471.jpg (id=1643)	88e29e0986db849ff2a0a54e8a25136c44bfeef319d3dc4783620bcf82c650c8	9631	Μέροψ	151	Μ151	1.000000	9629	Μερόη	0.800000	0.200000	μεροψ	μεροψ
137457	Μεσημβρία		meineke_page_471.jpg	471	10611	ocr	OCR from image meineke_page_471.jpg (id=1643)	9b511a01eddd4ad5d4bcb1d78f56f1e75c95e22b8b4e868851abfb55c626f204	9633	Μεσημβρία	153	Μ153	1.000000	9602	Μελάμπεια	0.555556	0.444444	μεσημβρια	μεσημβρια
137459	Μέσμα		meineke_page_471.jpg	471	10613	ocr	OCR from image meineke_page_471.jpg (id=1643)	f18a4fc340a83e605f0300029b4b48b280fb06f443b873ca94ad6846a8f5c888	9635	Μέσμα	155	Μ155	1.000000	9636	Μεσόλα	0.666667	0.333333	μεσμα	μεσμα
137461	Μεσοπόντιος		meineke_page_472.jpg	472	10615	ocr	OCR from image meineke_page_472.jpg (id=1644)	547666d92de6b1f9d1bd648783baedd3cc1fa0252b5e39b935e3630483b30804	9637	Μεσοπόντιος	157	Μ157	1.000000	9648	Μεταπόντιον	0.727273	0.272727	μεσοποντιοσ	μεσοποντιοσ
137475	Μέτηλις		meineke_page_474.jpg	474	10629	ocr	OCR from image meineke_page_474.jpg (id=1646)	d09b3262f080b75db9a656ca8678ce4cefb533b3153ae7bcae135bcae70e7424	9650	Μέτηλις	170	Μ170	1.000000	28313	Πετηλία	0.714286	0.285714	μετηλισ	μετηλισ
137477	Μηδια		meineke_page_474.jpg	474	10631	ocr	OCR from image meineke_page_474.jpg (id=1646)	ebf42d2686ed0edea96d497b34285b23b59322a0df46f08b443d320418f69843	10274	Μηδία	172	Μ172	1.000000	10273	Μήδαβα	0.666667	0.333333	μηδια	μηδια
137478	Μηθυμνα		meineke_page_474.jpg	474	10632	ocr	OCR from image meineke_page_474.jpg (id=1646)	9a6e4b3526c427152cf644829af28852dfdd6d25fd95b3f63a7732e44d2dbbab	10275	Μήθυμνα	173	Μ173	1.000000	30181	Ῥιθυμνία	0.625000	0.375000	μηθυμνα	μηθυμνα
137480	Μήνιγξ		meineke_page_476.jpg	476	10634	ocr	OCR from image meineke_page_476.jpg (id=1648)	c962d6a9a685c0837f3efee56517182299328fcc61e25db5bb411e45df202c96	10280	Μῆνιγξ	178	Μ178	1.000000	8430	Λίγξ	0.500000	0.500000	μηνιγξ	μηνιγξ
137481	Μητρόπολις		meineke_page_476.jpg	476	10635	ocr	OCR from image meineke_page_476.jpg (id=1648)	11255caa0316a52f0a89e6c858a0c86306faeb3b6b311e207d2f150caba07dd4	10281	Μητρόπολις	179	Μ179	1.000000	131885	Χυτρόπολις	0.800000	0.200000	μητροπολισ	μητροπολισ
137482	Μιδάειον		meineke_page_476.jpg	476	10636	ocr	OCR from image meineke_page_476.jpg (id=1648)	e51b241ac7b36e29d3fec56748812d23245c81ae0643b963a5eb078222c4b80f	10283	Μιδάειον	181	Μ181	1.000000	22194	Ἰδάλιον	0.750000	0.250000	μιδαειον	μιδαειον
137486	Μιλητοσ		meineke_page_478.jpg	478	10640	ocr	OCR from image meineke_page_478.jpg (id=1650)	43b2f54c8210da712bc93e23dd3eeb10effa42d56f5374f9392d73daca3f6172	10286	Μίλητος	184	Μ184	1.000000	10298	Μισητός	0.857143	0.142857	μιλητοσ	μιλητοσ
137487	Μιλητούπολις		meineke_page_478.jpg	478	10641	ocr	OCR from image meineke_page_478.jpg (id=1650)	efaca8242bc977ca911c139f3b6358873a43b4179fad79b83e670da9f957e38a	10287	Μιλητούπολις	185	Μ185	1.000000	10281	Μητρόπολις	0.666667	0.333333	μιλητουπολισ	μιλητουπολισ
