mineke_lemma_id	mineke_lemma	mineke_entry_number	biller_match_lemma_id	biller_match_lemma	biller_match_billerbeck_id	biller_match_entry_number	biller_match_similarity	headword_match_greek_headword	headword_match_billerbeck_id	headword_match_meineke_id	headword_match_nodegoat_id	headword_match_similarity	headword_target_lemma_id	agree_target
137942	Πιόφανα		12836	Ὄμανα	Ο62	62	0.571429	Ἵπανα	Ι80	335.15	ngSZ8q485UZi4TZOeUB27BZjWSrHiAfrHUAc4WZO	0.571429	23632	0
138007	Ῥηγίλλος		30173	Ῥήγιον	Ρ24	23	0.625000	Ῥήγιλλος	Ρ23	544.12	ngVC6D182WCl2WCDhWu9fECWZWuKlDiEKWDf2ZCD	1.000000		0
138088	Σάμοργα καὶ Σάμοργος		31997	Σαγαλασσός	Σ6	6	0.444444	Σιμόεις καὶ Σιμοῦς	Σ163	569.15	ngAH6I687AxqkBHumBz40JHPECTPqInJPAykkEHu	0.555556	37842	0
138122	Σατείριον		32076	Σατύριον	Σ85	85	0.777778	Ἀτέριον	Α517	142.8	ngTA3L384VKj7UAFfUs1dCAQXTMIjBgMIVLd7XAF	0.777778	102787	0
138130	Σγίδα	1	37807	Σίβδα	Σ128	128	0.600000	Σεγίδα	Σ94	559.1	ngFM9z788GsvsGMBrHY5rOMKJHYUvNsaUG7psJMB	0.833333	37773	0
138139	Σελήνη	1	37782	Σελήνης	Σ103	103	0.857143	Πελλήνη	Π93	515.12	ngWD3A687Xtm9XDEiWP4jFDTAWPLmEjBLXug9ADE	0.714286	26716	0
138188	Σίκμηος	3	37835	Σίκημος	Σ156	156	0.714286	Σίκινος	Σ157	568.17	ngUB6C081WLk2VBkgVN84DBpYUNJkChDJWMe2YBk	0.714286	37836	0
138194	Σίμψρα		8893	Λίμυρα	Λ71	71	0.666667	Ἱμέρα	Ι58	331.17	ngWD6E283XtmhXDKiXF05FDXAWvLmEjFLXughADK	0.666667	22228	0
138195	Σίμοις		37842	Σιμόεις	Σ163	163	0.857143	Αἷμος	Α131	50.8	ngHO4H788IuxsIOTtIA57QOILIgWxPuIWI7rsLOT	0.666667	61180	0
138196	Σίμυρα		8893	Λίμυρα	Λ71	71	0.833333	Ἴμυρα	Ι59	331.20	ngXE6F384Xun8YErjYw1jGEMBXQMnFkGMXvh8BEr	0.833333	22229	0
138204	Σίνδυος		8895	Λίνδος	Λ73	73	0.714286	Ἰνδός	Ι64	332.11	ngCJ6w889Cps9DJaoD96mLJRGDVRsKpxRC8m9GJa	0.714286	22234	0
138210	Σίβων καὶ Σιβωνίς		11897	Νίσιβις	Ν65	65	0.466667	Ἰάων καὶ Ἰήων	Ι17	322.21	ngHO2D182IuxtIOxtH292QOcLIAWxPuEWI1rtLOx	0.600000	22188	0
138237	Σκίδρος		39858	Σκίρος	Σ210	210	0.857143	Σκίδρος	Σ207	575.1	ngWD1m081YDm3XDWiW18iFDBAHPK3EjvLX0gjADW	1.000000		0
138255	Συβιῆς (Συβίων)		23661	Ἰσσώριον	Ι109	109	0.416667	Βήσσυγα	Β90	168.5	ngVC8t788XMl8WCVhXO5iECOZVuKlDiuKXNf8ZCV	0.416667	108956	0
138275	Σόλοι (Κιλικίας)		37834	Σικελία	Σ155	155	0.461538	Βολογεσσιάς	Β121	175.1	ngEL1E889Ebu3FLSqE969NLTIFXTuMrFTEco3ILS	0.461538	108987	0
138276	Σόλους (Σικελίας)		8447	Λουσιτανία	Λ89	89	0.500000	Βολογεσσιάς	Β121	175.1	ngEL1E889Ebu3FLSqE969NLTIFXTuMrFTEco3ILS	0.500000	108987	0
138290	Σπάγγρηνδε	1	2337	Καμαρηνοί	Κ43	43	0.400000	Ἀγαμήδη	Α25	12.11	ngBI4F182BornCIznBU95KIQFDUQrJoGQB1lnFIz	0.400000	61075	0
138325	Σινάγεα	9	11893	Νίναια	Ν61	61	0.571429	Ἰναχία	Ι61	331.23	ngZG6H586ZGpjAGNlBS36IGEDASOpHmIOZHjjDGN	0.571429	22231	0
138334	Συνήν		7220	Κυνή	Κ264	264	0.600000	Θύνη	Θ74	320.6	ngEL9y687FbuqFLMqE741NLFIFdTuMrzTFcoqILM	0.600000	20836	0
138357	Σφαγῖτις	1	32046	Σάντις	Σ55	55	0.625000	Αἰανῖτις	Α89	37.11	ngRY0J586RYh5SYRdRA3cAYmVRKGhZeKGRZb5VYR	0.625000	61139	0
138374	Ταβᾶθα		2345	Κάναθα	Κ51	51	0.666667	Τάβαθρα	Τ5	598.1	ngNU5Z384OEdyOUhzO41yWUWROmCdVaACOFxyRUh	0.857143		0
138387	Γαῖαι / Ταναῒς / Τάνις		9586	Μαυριτανίαι	Μ100	100	0.500000	Αἰανῖτις	Α89	37.11	ngRY0J586RYh5SYRdRA3cAYmVRKGhZeKGRZb5VYR	0.500000	61139	0
138396	Τάφανος		44215	Τάμασος	Τ10	10	0.714286	Ἀλανός	Α193	69.4	ngVC0H980XCliWCVhVE71ECqZGOJ1DiuKV9fiZCN	0.714286		0
138400	Τάρην	1	2482	Καρήνη	Κ80	80	0.666667	Βαρήνη	Β41	159.4	ngYF3C889ZPo1ZFCkAR60HFRCYxNoGlDNZQi1CFC	0.666667	105859	0
138402	Βιθυνιακῶν Τάφσειαν		7630	Κωστάντεια	Κ316	316	0.388889	Βιθυνία	Β98	169.19	ngDK9x586FKt9EKPpE638MKQHFWStLqySFLn9HKP	0.388889	108964	0
138405	Τάφραφα		2475	Κάρανα	Κ73	73	0.571429	Τάφραι	Τ61	609.9	ngVC0H980XMl4WClhWO7fECKZGOJ1DiqKXDf2ZCZ	0.714286		0
138406	Τάφρη		2077	Καιρή	Κ15	14	0.600000	Τάφραι	Τ61	609.9	ngVC0H980XMl4WClhWO7fECKZGOJ1DiqKXDf2ZCZ	0.666667		0
138408	Ταχώνιον		51041	Τριχώνιον	Τ204	204	0.777778	Ταρχώνιον	Τ45	607.3	ngBI9z384BIr8CIFnBa16KIGFBUQrJoaQBJl8FIF	0.888889		0
138409	Ταῦα		32077	Σαῦα	Σ86	86	0.750000	Ταῦα	Τ46	607.6	ngCJ9w485ETs8DJYoDV2oLJxGEVRsKpxREUm8GJY	1.000000		0
138410	Ταύακα		51007	Τραύαλα	Τ170	170	0.714286	Ταύακα	Τ47	607.8	ngDK9x586FKt9EKbpEM39MKQHFWStLqySFLn9HKb	1.000000		0
138411	Ταΰγετον		44217	Ταμιεῖον	Τ13	12	0.625000	Ταΰγετον	Τ48	607.10	ngEL9y687FbuqFLMqFd4qNLJIGXTuMrzTFcoqILM	1.000000		0
138412	Ταυλάντιοι		25136	Παλλάντιον	Π4	4	0.700000	Ταυλάντιοι	Τ49	607.14	ngFM9z788GsvsGMBrG850OMOJGeUvNsaUG7psJMB	1.000000		0
138413	Ταυρακία		44240	Ταρρακῖνα	Τ35	35	0.777778	Ταυρασία	Τ50	607.18	ngGN9a889HXwsHNwsIZ63PNfKGfVwOtbVHYqsKNw	0.875000		0
138414	Ταυρική		44220	Ταμυράκη	Τ16	15	0.750000	Ταυρική	Τ51	607.20	ngHO9b980IOxuIOPtIA73QOQLHgWxPucWIPruLOP	1.000000		0
138415	Ταυρικός		2341	Καμικός	Κ47	47	0.625000	Ταυρίσκοι	Τ52	608.3	ngMT0E081NDc5NTEyMV85VTBQMFBcUzFBNEw5QTE	0.777778		0
138416	Ταυρῖσκοι		2637	Καυλίκοι	Κ137	137	0.666667	Ταυρίσκοι	Τ52	608.3	ngMT0E081NDc5NTEyMV85VTBQMFBcUzFBNEw5QTE	1.000000		0
138417	Ταυρόεις		8982	Μαλόεις	Μ41	41	0.625000	Ταυρόεις	Τ53	608.6	ngNU0F182OUd2OUJzN295WUiRNGCdVaGCOVx2RUJ	1.000000		0
138418	Ταυρομένιον		60985	Τυρμένιοι	Τ230	230	0.727273	Ταυρομένιον	Τ54	608.12	ngOV0G283Ple4PVCaO306XVnSOnDeWbHDPmy4SVC	1.000000		0
138419	Ταυροπόλιον		2495	Καρόπολις	Κ93	93	0.636364	Ταυροπόλιον	Τ55	608.14	ngPW0H384Pcf3QWjbPY1zYWkTRIEfXcIEP3z3TWj	1.000000		0
138420	Ταυρόπολις		2495	Καρόπολις	Κ93	93	0.800000	Ταυρόπολις	Τ56	608.15	ngQX0I485RHg5RXCcQZ2bZXVUQJFgYdJFRIa5UXC	1.000000		0
138421	Ταῦρος		11919	Ξαῦρος	Ξ3	3	0.833333	Ταῦρος	Τ57	608.16	ngRY0J586RYh5SYVdRq35AYiVRqGhZeKGRZb5VYV	1.000000		0
138422	Ταυγέχεια		3553	Κυβέλεια	Κ245	245	0.555556	Αὔγεια	Α535	145.8	ngLS5X182MibwMSTxME92UScPLkAbTyYAMjvwPST	0.666667	102805	0
138424	Τάφος	2	26701	Πάφος	Π78	78	0.800000	Τάφος	Τ59	609.3	ngTA0n788VAj7UAHfTC5eCAQXEMH1BgsIULddXAL	1.000000		0
138425	Ταφουσίς	3	3541	Κρουσίς	Κ232	233	0.625000	Ταφόσιρις	Τ60	609.7	ngUB0M889ULkeVBMgUD60DBHYUNJkChNJUMeeYBM	0.666667		0
138426	Τάφειρα / Τάφρη	4	2056	Καβειρία	Κ3	3	0.416667	Ἀβρινάται	Α13	9.1	ngPW2L980Pmf4QWDbQo7zYWUTPIEfXcMEPnz4TWD	0.416667	61063	0
138427	Ταχεμβώ	5	131904	Ψιττάχεμμις	Ψ14	14	0.454545	Ταχεμψώ	Τ62	609.15	ngWD1m081YDm3XDWiWP80FDBAHPK3EjvLX0gjADK	0.857143		0
138428	Τεανόν	6	28321	Πέφνον	Π132	132	0.666667	Τεανόν	Τ63	609.17	ngXE1B182ZOn2YELjYG9jGEsBIQL1FksMYFhhBEF	1.000000		0
138429	Τέβερις	7	48683	Τιβεριάς	Τ119	119	0.750000	Τέβερις	Τ64	609.19	ngYF1G283AFo7ZFGkAH06HFtCJRM3GlxNAGi3CFw	1.000000		0
138430	Τεγέα	8	48653	Τενέα	Τ89	89	0.800000	Τεγέα	Τ65	609.21	ngZG1V384BQp6AGZlZy13IGODKSNlHmuOA3jmDGV	1.000000		0
138431	Τεγεάτης καὶ Μαίνᾶλος		8958	Μαίναλος	Μ17	17	0.421053	Ἀγαθοῦ δαίμονος	Α22	11.20	ngYF3C889ZPo1ZFCkAR6jHFtCARNoGlDNZQi1CFC	0.421053	61072	0
138432	Τεγέσταρα		15961	Ἔγεστα	Ε8	8	0.666667	Τέγεστρα	Τ66	610.18	ngAH1A485BRqmBHqmCJ2lJHNELTOnInFPAyk7EHy	0.888889		0
138433	Τεγησσός		48663	Τερμησσός	Τ99	99	0.777778	Τεγησσός	Τ67	611.1	ngBI1B586BSr0CIXnDK37KKmFB6PlJoaQBzl0FIN	1.000000		0
138435	Τεκιόθεις		26704	Πεδιεῖς	Π81	81	0.555556	Τειχιόεις	Τ70	611.15	ngEL1E889Ebu3FLMqGX6qNLBIGXTuMrFTEco3ILM	0.666667		0
138436	Τειχιοῦσσα		17089	Ἐρικοῦσσα	Ε113	113	0.600000	Τειχιόεσσα	Τ71	611.17	ngFM1B980HMv3GMFrHO73OMUJHYUvNsCUHNp3JMF	0.900000		0
138437	Τεῖχος		11091	Νεῖλος	Ν30	30	0.666667	Τεῖχος	Τ72	611.19	ngGN2G081GXw5HNYsIP81PNxKGfVwOtHVGYq5KNY	1.000000		0
138438	Τέκμων		46440	Τελαμών	Τ75	75	0.714286	Τέκμων	Τ73	611.21	ngHO2D182IuxtIOxtHQ94QOcLIAWxPuEWI1rtLOx	1.000000		0
138465	Τετραπόλις		22203	Ἱερὰ πόλις	Ι33	33	0.800000	Τετράπολις	Τ100	618.3	ngIP4I889Ivy9JPyuJ96sRPFMIBXyQvJXI8s9MPy	1.000000	48664	0
138467	Τενυδανία		48667	Τευθρανία	Τ103	103	0.666667	Ἀνδανία	Α310	93.19	ngMT2I687NDczNTYyM747VTJQMFBcUzJBNEwzQTY	0.666667	85678	0
138478	Τῆνος / Τηνεῖς		7225	Κυνόσαργες	Κ269	269	0.454545	Γονεῖς	Γ93	210.13	ngZG9x182Zmp6AGRlBS9kIGEDASOpHmyOZ1j6DGR	0.454545	125111	0
138483	Τιβυρεῖνος · Τίγγις · Τιγεανόκερτα · Τιθοραία	1	39863	Σκορδίσκοι καὶ Σκίρτιοι	Σ215	215	0.305556	Βάκυροι καὶ Βακυριανοί	Β21	156.16	ngEL1E889Ebu3FLSqE968NLzIFXTuMrFTEco3ILS	0.305556	105839	0
138495	Τιγέσα		51037	Τρίτεια	Τ200	200	0.571429	Τεγέα	Τ65	609.21	ngZG1V384BQp6AGZlZy13IGODKSNlHmuOA3jmDGV	0.666667		0
138498	Τιτάνου τε λευκὰ κάρηνα	1	8992	Μαννάκαρτα	Μ51	51	0.350000	Ἀρεία κρήνη	Α411	116.13	ngNU2J788NUdyOUlzNG51WUAROGCdVaKCNVxyRUl	0.350000	99800	0
138536	Τειχηη		9614	Μελιτηνή	Μ134	134	0.500000	Τεῖχος	Τ72	611.19	ngGN2G081GXw5HNYsIP81PNxKGfVwOtHVGYq5KNY	0.666667		0
138544	Τριποδίσκος καὶ Τριποδίσκοι	1	39863	Σκορδίσκοι καὶ Σκίρτιοι	Σ215	215	0.480000	Τριποδίσκος καὶ Τριποδίσκοι	Τ195	637.1	ngDK4H384DKtpEKHpDM13MKAHDWStLqISDLnpHKH	1.000000	51032	0
138609	Ύχαρα		19500	Ζόαρα	Ζ25	25	0.600000	Αὔαρα	Α532	144.19	ngIP4I889Ivy9JPguKR6tRPRMIhXyQvJXI8s9MPg	0.600000	102802	0
138615	Ὕλλις		61020	Ὑλλεῖς	Υ27	27	0.833333	Βύλλις	Β192	190.12	ngXE8v980YEn4YEJjXG7hGEGBXwMnFkwMYFh4BEJ	0.833333	115357	0
138616	Ὑλαύλα		61016	Ὑλαία	Υ23	23	0.666667	Ἐλαύια	Ε35	264.6	ngSZ0K687Spi7TZmeSB49BZLWSrHiAfLHSqc7WZm	0.666667		0
138618	Ῑολφ		23624	Ἰόπη	Ι73	72	0.500000	Αἰολία	Α138	53.9	ngOV5A485OVeyPVKaPn27XVHSOnDeWbBDOWyySVK	0.500000	61187	0
138636	Ὑστακός	5	61041	Ὑρτακός	Υ48	48	0.857143	Ἀστακός	Α497	137.14	ngZG1V384BQplAGLlAI13IGODKSNlHmuOZxj5DGH	0.857143	102771	0
138637	Ύσσακίνος		37836	Σίκινος	Σ157	157	0.666667	Ἀσσακηνοί	Α489	135.20	ngRY0J586RYh5SYRdRA39AYSVSqGhZeKGRZb5VYR	0.666667	102763	0
138642	Ὑστατάστα		23683	Ἰωτάπατα	Ι131	131	0.555556	Ἀρτάξατα	Α459	128.1	ngJQ7z586Jwz5KQJvKC39SQWNKCYzRwaYJ5t5NQJ	0.555556	99848	0
138650	Φαγωρίον		2623	Κασώριον	Κ123	123	0.750000	Φαγρώριον	Φ4	654.10	ngHO4H788IuxtIOZtIg52QOILIgWxPuIWI7rtLOZ	0.888889		0
138665	Φάραγθος	6	135381	Φάρβαιθος	Φ29	29	0.777778	Φάραθος	Φ26	657.20	ngDK6x980DUtnEKVpE07pMKIHFWStLqySDVnnHKV	0.875000		0
138675	Φαντία		105850	Βαντία	Β32	32	0.833333	Φαντία	Φ44	661.9	ngWD8u889XDm8XDOiWF6jFDXAWvLmEjvLXEg8ADO	1.000000		0
138707	Φλιοῦς / Φλιοῦντιος	1	4934	Δυσπόντιον	Δ144	144	0.437500	Λούγδουνος	Λ86	419.9	ngBI4F182BornCIvnBU94KIUFCaQrJoGQB1lnFIv	0.500000	8444	0
138710	Φλυοβρία / Φοῖβος	4	11038	Μυρίανδρος	Μ248	248	0.428571	Δουρίοπος	Δ120	237.21	ngAH4E081Axq2BHMmBJ8nJHTEBzPqInFPAyk2EHM	0.428571	14868	0
138727	Φεατεία		28367	Πλατεῖα	Π178	178	0.714286	Ἐλάτεια	Ε34	264.3	ngRY0J586RYh5SYVdRK37AYKVRqGhZeKGRZb5VYV	0.714286		0
138732	Φηΐς, Φηρτός, Φηῆτες, ἔθνος Λιβυκόν	1	10314	Μοσσύνοικοι	Μ212	212	0.285714	Ἀφροδίτης πόλις	Α559	150.21	ngJQ7z586Jwz5KQJvKC30SQaNJiYzRwaYJ5t5NQJ	0.285714	105796	0
138746	Χαβαρηνοί		2337	Καμαρηνοί	Κ43	43	0.777778	Χαβαρηνοί	Χ1	676.9	ngCJ6w889Cps9DJaoEL6nLJZGEVRsKpxRC8m9GJa	1.000000		0
138747	Χαδοσία	1	25147	Πανδοσία	Π15	15	0.750000	Χαδισία	Χ2	677.3	ngDK6x980DUtnEKVpE07nMKcHDcStLqySDVnnHKV	0.857143		0
138748	Χαδοσματίται	2	2612	Κασσανῖται	Κ112	112	0.583333	Χαδραμωτῖται	Χ3	677.11	ngEL7y081ELuoFLcqFN83NLdIEdTuMrzTEMooILc	0.750000		0
138755	Χαλδαία		128476	Χαλδία		9	0.857143	Χαλδία	Χ10	680.18	ngLS7b788LSbyMSfxMU5wUSgPNEAbTycALTvyPSf	0.857143		0
138765	Χανδανακη		128487	Χανδανάκη		21	1.000000	Χανδανάκη	Χ20	686.3	ngVC8t788XMl8WCRhW85gECWZVuKlDiuKXNf8ZCR	1.000000		0
138766	Χανδάνη		128486	Χανδάνη		20	1.000000	Χανδάνη	Χ21	686.5	ngWD8u889XDm8XDOiWF68FDrAWPLmEjvLXEg8ADO	1.000000		0
138767	Χανοία		25151	Πανία	Π19	19	0.666667	Ἀναία	Α302	92.3	ngEL1E889Ebu3FLSqE96rNLdIEdTuMrFTEco3ILS	0.666667	85670	0
138768	Χαονιτικόν		7221	Κυνητικόν	Κ265	265	0.600000	Ἀκόντιον	Α164	61.15	ngOV8e081OFe0PVGaPX82XVjSOHDeWbfDOGy0SVG	0.600000	61213	0
138774	Χαρίστεια		128494	Χαρισία		28	0.777778	Ἀδράστεια	Α64	28.4	ngOV8e081OFe0PVGaPX84XVBSQHDeWbfDOGy0SVG	0.666667	61114	0
